"","Time_minute","WATER-1","WATER-2","WATER-G","Total_in"
"2681",2005-02-08 11:51:00,0.0104307692307692,0,0,0.0104307692307692
"2682",2005-02-11 12:52:00,0.0104307692307728,0,0,0.0104307692307728
"2683",2005-02-11 12:54:00,0.0104307692307657,0,0,0.0104307692307657
"2684",2005-02-11 13:01:00,0.0104307692307728,0.0120000000000005,0,0.0224307692307733
"2685",2005-02-11 13:07:00,0.0104307692307657,0,0,0.0104307692307657
"2686",2005-02-11 13:15:00,0.0104307692307692,0,0,0.0104307692307692
"2687",2005-02-11 13:22:00,0.0104307692307692,0,0,0.0104307692307692
"2688",2005-02-11 13:33:00,0.0104307692307692,0,0,0.0104307692307692
"2689",2005-02-11 13:43:00,0.0104307692307692,0,0,0.0104307692307692
"2690",2005-02-11 13:57:00,0.0104307692307692,0,0,0.0104307692307692
"2691",2005-02-11 14:09:00,0.0104307692307728,0,0,0.0104307692307728
"2692",2005-02-11 14:22:00,0.0104307692307657,0,0,0.0104307692307657
"2693",2005-02-11 14:32:00,0.0104307692307692,0,0,0.0104307692307692
"2694",2005-02-11 14:44:00,0.0104307692307692,0,0,0.0104307692307692
"2695",2005-02-11 14:55:00,0.0104307692307692,0,0,0.0104307692307692
"2696",2005-02-11 15:06:00,0.0104307692307692,0,0,0.0104307692307692
"2697",2005-02-11 15:17:00,0.0104307692307692,0,0,0.0104307692307692
"2698",2005-02-11 15:30:00,0.0104307692307692,0,0,0.0104307692307692
"2699",2005-02-11 15:47:00,0.0104307692307692,0,0,0.0104307692307692
"2700",2005-02-11 16:17:00,0.0104307692307728,0,0,0.0104307692307728
"2701",2005-02-11 16:45:00,0.0104307692307657,0,0,0.0104307692307657
"2702",2005-02-11 17:28:00,0.0104307692307692,0,0,0.0104307692307692
"2703",2005-02-11 17:45:00,0.0104307692307692,0,0,0.0104307692307692
"2704",2005-02-11 18:00:00,0.0104307692307692,0,0,0.0104307692307692
"2705",2005-02-11 18:14:00,0.0104307692307692,0,0,0.0104307692307692
"2706",2005-02-11 18:37:00,0.0104307692307692,0,0,0.0104307692307692
"2707",2005-02-11 18:56:00,0.0104307692307728,0,0,0.0104307692307728
"2708",2005-02-11 19:21:00,0.0104307692307657,0,0,0.0104307692307657
"2709",2005-02-11 19:49:00,0.0104307692307692,0,0,0.0104307692307692
"2710",2005-02-11 20:16:00,0.0104307692307692,0,0,0.0104307692307692
"2711",2005-02-11 20:38:00,0.0104307692307692,0,0,0.0104307692307692
"2712",2005-02-11 20:58:00,0.0104307692307692,0,0,0.0104307692307692
"2713",2005-02-11 21:13:00,0.0104307692307692,0,0,0.0104307692307692
"2714",2005-02-11 21:30:00,0.0104307692307692,0,0,0.0104307692307692
"2715",2005-02-11 21:42:00,0.0104307692307692,0,0.0120000000000005,0.0224307692307697
"2716",2005-02-11 21:58:00,0.0104307692307692,0,0,0.0104307692307692
"2717",2005-02-11 22:10:00,0.0104307692307692,0,0,0.0104307692307692
"2718",2005-02-11 22:26:00,0.0104307692307692,0,0,0.0104307692307692
"2719",2005-02-11 22:34:00,0.0104307692307692,0,0,0.0104307692307692
"2720",2005-02-11 22:44:00,0.0104307692307692,0,0.012000000000004,0.0224307692307733
"2721",2005-02-11 22:55:00,0.0104307692307692,0,0,0.0104307692307692
"2722",2005-02-11 23:07:00,0.0104307692307692,0,0,0.0104307692307692
"2723",2005-02-11 23:17:00,0.0104307692307692,0,0,0.0104307692307692
"2724",2005-02-11 23:37:00,0.0104307692307692,0,0,0.0104307692307692
"2725",2005-02-12 00:08:00,0.0104307692307692,0,0,0.0104307692307692
"2726",2005-02-12 00:57:00,0.0104307692307692,0,0,0.0104307692307692
"2727",2005-02-12 01:19:00,0.0104307692307692,0,0,0.0104307692307692
"2728",2005-02-12 01:50:00,0.0104307692307692,0,0,0.0104307692307692
"2729",2005-02-12 02:11:00,0.0104307692307692,0,0,0.0104307692307692
"2730",2005-02-12 03:03:00,0.0104307692307692,0,0,0.0104307692307692
"2731",2005-02-12 08:51:00,0.0104307692307692,0,0,0.0104307692307692
"2732",2005-02-12 11:08:00,0.0104307692307692,0,0,0.0104307692307692
"2733",2005-02-12 11:18:00,0.0104307692307692,0,0,0.0104307692307692
"2734",2005-02-12 11:36:00,0.0104307692307692,0,0,0.0104307692307692
"2735",2005-02-12 11:46:00,0.0104307692307692,0,0,0.0104307692307692
"2736",2005-02-12 11:56:00,0.0104307692307692,0,0,0.0104307692307692
"2737",2005-02-12 12:07:00,0.0104307692307692,0,0,0.0104307692307692
"2738",2005-02-12 12:22:00,0.0104307692307692,0,0,0.0104307692307692
"2739",2005-02-12 12:47:00,0.0104307692307657,0.0120000000000005,0,0.0224307692307661
"2740",2005-02-12 13:05:00,0.0104307692307728,0,0,0.0104307692307728
"2741",2005-02-12 13:37:00,0.0104307692307692,0,0,0.0104307692307692
"2742",2005-02-16 00:57:00,0.0104307692307692,0,0,0.0104307692307692
"2743",2005-02-16 01:09:00,0.0104307692307692,0,0,0.0104307692307692
"2744",2005-02-16 01:14:00,0.0104307692307692,0,0,0.0104307692307692
"2745",2005-02-16 01:19:00,0.0104307692307692,0,0,0.0104307692307692
"2746",2005-02-16 01:26:00,0.0104307692307692,0.0120000000000005,0,0.0224307692307697
"2747",2005-02-16 01:36:00,0.0104307692307692,0,0,0.0104307692307692
"2748",2005-02-16 03:18:00,0.0104307692307657,0,0.012000000000004,0.0224307692307697
"2749",2005-02-16 04:47:00,0.0104307692307728,0,0,0.0104307692307728
"2750",2005-02-16 05:32:00,0.0104307692307692,0,0,0.0104307692307692
"2751",2005-02-18 05:31:00,0.0104307692307692,0,0,0.0104307692307692
"2752",2005-02-18 06:46:00,0.0104307692307692,0,0,0.0104307692307692
"2753",2005-02-18 07:20:00,0.0104307692307692,0,0,0.0104307692307692
"2754",2005-02-18 07:46:00,0.0104307692307692,0,0,0.0104307692307692
"2755",2005-02-18 08:26:00,0.0104307692307657,0,0,0.0104307692307657
"2756",2005-02-18 10:26:00,0.0104307692307728,0,0,0.0104307692307728
"2757",2005-02-18 17:21:00,0.0104307692307692,0,0,0.0104307692307692
"2758",2005-02-18 17:30:00,0.0104307692307692,0,0,0.0104307692307692
"2759",2005-02-18 17:35:00,0.0104307692307692,0,0,0.0104307692307692
"2760",2005-02-18 17:39:00,0.0104307692307692,0.0120000000000005,0,0.0224307692307697
"2761",2005-02-18 17:43:00,0.0104307692307692,0,0,0.0104307692307692
"2762",2005-02-18 17:49:00,0.0104307692307692,0,0,0.0104307692307692
"2763",2005-02-18 17:56:00,0.0104307692307692,0.0120000000000005,0,0.0224307692307697
"2764",2005-02-18 18:02:00,0.0104307692307657,0,0,0.0104307692307657
"2765",2005-02-18 18:10:00,0.0104307692307728,0,0,0.0104307692307728
"2766",2005-02-18 18:57:00,0.0104307692307692,0,0,0.0104307692307692
"2767",2005-02-18 19:06:00,0.0104307692307692,0,0,0.0104307692307692
"2768",2005-02-18 19:57:00,0.0104307692307692,0,0,0.0104307692307692
"2769",2005-02-19 01:33:00,0.0104307692307692,0,0,0.0104307692307692
"2770",2005-02-19 02:32:00,0.0104307692307692,0,0,0.0104307692307692
"2771",2005-02-19 08:35:00,0.0104307692307657,0,0,0.0104307692307657
"2772",2005-02-19 09:17:00,0.0104307692307728,0,0,0.0104307692307728
"2773",2005-02-19 15:32:00,0.0104307692307657,0,0,0.0104307692307657
"2774",2005-02-19 15:35:00,0.0104307692307728,0,0,0.0104307692307728
"2775",2005-02-19 15:58:00,0.0104307692307692,0,0,0.0104307692307692
"2776",2005-02-19 16:03:00,0.0104307692307692,0,0,0.0104307692307692
"2777",2005-02-19 16:05:00,0.0104307692307692,0,0,0.0104307692307692
"2778",2005-02-19 16:08:00,0.0104307692307692,0,0,0.0104307692307692
"2779",2005-02-19 16:09:00,0.0104307692307692,0,0,0.0104307692307692
"2780",2005-02-19 16:18:00,0.0104307692307657,0,0,0.0104307692307657
"2781",2005-02-19 19:45:00,0.0104307692307728,0,0,0.0104307692307728
"2782",2005-02-19 20:36:00,0.0104307692307692,0,0,0.0104307692307692
"2783",2005-02-20 04:56:00,0.0104307692307692,0,0,0.0104307692307692
"2784",2005-02-20 17:32:00,0.0104307692307692,0,0,0.0104307692307692
"2785",2005-02-21 09:22:00,0.0104307692307692,0,0,0.0104307692307692
"2786",2005-02-21 19:45:00,0.0104307692307692,0,0,0.0104307692307692
"2787",2005-02-21 19:59:00,0.0104307692307657,0,0,0.0104307692307657
"2788",2005-02-21 20:04:00,0.0104307692307728,0,0,0.0104307692307728
"2789",2005-02-21 20:11:00,0.0104307692307657,0,0,0.0104307692307657
"2790",2005-02-21 20:29:00,0.0104307692307728,0.0120000000000005,0,0.0224307692307733
"2791",2005-02-21 21:48:00,0.0104307692307692,0,0,0.0104307692307692
"2792",2005-02-21 23:09:00,0.0104307692307692,0,0,0.0104307692307692
"2793",2005-02-22 13:58:00,0.0104307692307692,0,0,0.0104307692307692
"2794",2005-02-22 14:08:00,0.0104307692307657,0,0,0.0104307692307657
"2795",2005-02-22 14:09:00,0.0104307692307728,0,0,0.0104307692307728
"2796",2005-02-22 16:39:00,0.0104307692307657,0,0,0.0104307692307657
"2797",2005-02-22 16:43:00,0.0104307692307728,0,0,0.0104307692307728
"2798",2005-02-22 16:46:00,0.0104307692307657,0,0,0.0104307692307657
"2799",2005-02-22 16:49:00,0.0104307692307728,0,0,0.0104307692307728
"2800",2005-02-22 16:51:00,0.0104307692307692,0,0,0.0104307692307692
"2801",2005-02-22 16:52:00,0.0104307692307692,0,0,0.0104307692307692
"2802",2005-02-22 16:54:00,0.0104307692307692,0,0,0.0104307692307692
"2803",2005-02-22 16:55:00,0.0104307692307657,0,0.012000000000004,0.0224307692307697
"2804",2005-02-22 16:59:00,0.0104307692307728,0,0,0.0104307692307728
"2805",2005-02-22 17:11:00,0.0104307692307657,0,0,0.0104307692307657
"2806",2005-02-22 17:15:00,0.0104307692307728,0,0,0.0104307692307728
"2807",2005-02-22 17:18:00,0.0104307692307692,0,0,0.0104307692307692
"2808",2005-02-22 17:21:00,0.0104307692307692,0.0119999999999933,0,0.0224307692307626
"2809",2005-02-22 17:24:00,0.0104307692307692,0,0,0.0104307692307692
"2810",2005-02-22 17:28:00,0.0104307692307657,0,0,0.0104307692307657
"2811",2005-02-22 17:31:00,0.0104307692307728,0,0.0119999999999969,0.0224307692307697
"2812",2005-02-22 17:34:00,0.0104307692307657,0,0,0.0104307692307657
"2813",2005-02-22 17:36:00,0.0104307692307728,0,0.0119999999999969,0.0224307692307697
"2814",2005-02-22 17:38:00,0.0104307692307657,0,0,0.0104307692307657
"2815",2005-02-22 17:40:00,0.0104307692307728,0.0120000000000005,0,0.0224307692307733
"2816",2005-02-22 17:43:00,0.0104307692307692,0.0120000000000005,0,0.0224307692307697
"2817",2005-02-22 17:47:00,0.0104307692307692,0,0.012000000000004,0.0224307692307733
"2818",2005-02-22 18:06:00,0.0104307692307692,0,0,0.0104307692307692
"2819",2005-02-23 02:46:00,0.0104307692307657,0,0,0.0104307692307657
"2820",2005-02-23 02:54:00,0.0104307692307728,0,0,0.0104307692307728
"2821",2005-02-23 02:58:00,0.0104307692307657,0,0,0.0104307692307657
"2822",2005-02-23 03:05:00,0.0104307692307728,0,0,0.0104307692307728
"2823",2005-02-23 03:09:00,0.0104307692307657,0,0,0.0104307692307657
"2824",2005-02-23 03:13:00,0.0104307692307728,0,0,0.0104307692307728
"2825",2005-02-23 03:18:00,0.0104307692307692,0.0120000000000076,0.0120000000000005,0.0344307692307773
"2826",2005-02-23 03:22:00,0.0104307692307657,0.0119999999999933,0,0.022430769230759
"2827",2005-02-23 03:26:00,0.0104307692307728,0,0.0119999999999969,0.0224307692307697
"2828",2005-02-23 03:30:00,0.0104307692307657,0.0120000000000005,0,0.0224307692307661
"2829",2005-02-23 03:32:00,0.0104307692307728,0,0,0.0104307692307728
"2830",2005-02-23 03:36:00,0.0104307692307657,0,0,0.0104307692307657
"2831",2005-02-23 03:41:00,0.0104307692307728,0,0,0.0104307692307728
"2832",2005-02-23 04:05:00,0.0104307692307692,0,0.0120000000000005,0.0224307692307697
"2833",2005-02-23 04:22:00,0.0104307692307692,0,0,0.0104307692307692
"2834",2005-02-23 04:25:00,0.0104307692307692,0,0,0.0104307692307692
"2835",2005-02-23 04:28:00,0.0104307692307657,0,0,0.0104307692307657
"2836",2005-02-23 04:33:00,0.0104307692307728,0,0,0.0104307692307728
"2837",2005-02-23 04:40:00,0.0104307692307657,0,0,0.0104307692307657
"2838",2005-02-23 04:52:00,0.0104307692307728,0,0,0.0104307692307728
"2839",2005-02-23 05:07:00,0.0104307692307657,0,0.012000000000004,0.0224307692307697
"2840",2005-02-23 08:15:00,0.0104307692307728,0,0,0.0104307692307728
"2841",2005-02-23 08:33:00,0.0104307692307692,0,0,0.0104307692307692
"2842",2005-02-23 08:51:00,0.0104307692307657,0,0,0.0104307692307657
"2843",2005-02-23 09:07:00,0.0104307692307728,0,0,0.0104307692307728
"2844",2005-02-23 09:44:00,0.0104307692307657,0,0,0.0104307692307657
"2845",2005-02-23 12:09:00,0.0104307692307728,0,0,0.0104307692307728
"2846",2005-02-23 12:57:00,0.0104307692307657,0,0,0.0104307692307657
"2847",2005-02-23 13:03:00,0.0104307692307728,0,0,0.0104307692307728
"2848",2005-02-23 13:04:00,0.0104307692307657,0,0,0.0104307692307657
"2849",2005-02-23 13:06:00,0.0104307692307692,0,0,0.0104307692307692
"2850",2005-02-23 13:09:00,0.0104307692307728,0,0,0.0104307692307728
"2851",2005-02-23 13:11:00,0.0104307692307657,0,0,0.0104307692307657
"2852",2005-02-23 13:14:00,0.0104307692307728,0,0,0.0104307692307728
"2853",2005-02-23 13:17:00,0.0104307692307657,0.0120000000000005,0,0.0224307692307661
"2854",2005-02-23 13:21:00,0.0104307692307728,0,0,0.0104307692307728
"2855",2005-02-23 13:24:00,0.0104307692307657,0,0,0.0104307692307657
"2856",2005-02-23 13:29:00,0.0104307692307728,0,0,0.0104307692307728
"2857",2005-02-23 13:33:00,0.0104307692307692,0,0,0.0104307692307692
"2858",2005-02-23 13:38:00,0.0104307692307657,0,0,0.0104307692307657
"2859",2005-02-23 13:43:00,0.0104307692307728,0,0,0.0104307692307728
"2860",2005-02-23 13:48:00,0.0104307692307657,0,0,0.0104307692307657
"2861",2005-02-23 13:52:00,0.0104307692307728,0,0,0.0104307692307728
"2862",2005-02-23 13:59:00,0.0104307692307657,0,0,0.0104307692307657
"2863",2005-02-23 14:06:00,0.0104307692307728,0,0,0.0104307692307728
"2864",2005-02-23 14:10:00,0.0104307692307657,0,0,0.0104307692307657
"2865",2005-02-23 14:12:00,0.0104307692307728,0,0,0.0104307692307728
"2866",2005-02-23 14:16:00,0.0104307692307657,0,0,0.0104307692307657
"2867",2005-02-23 14:18:00,0.0104307692307728,0,0,0.0104307692307728
"2868",2005-02-23 14:21:00,0.0104307692307657,0,0,0.0104307692307657
"2869",2005-02-23 14:25:00,0.0104307692307728,0,0.012000000000004,0.0224307692307768
"2870",2005-02-23 14:29:00,0.0104307692307657,0.0120000000000005,0,0.0224307692307661
"2871",2005-02-23 14:33:00,0.0104307692307728,0,0,0.0104307692307728
"2872",2005-02-23 14:39:00,0.0104307692307657,0.0119999999999933,0,0.022430769230759
"2873",2005-02-23 14:57:00,0.0104307692307657,0,0,0.0104307692307657
"2874",2005-02-24 02:25:00,0.0104307692307728,0,0,0.0104307692307728
"2875",2005-02-24 03:34:00,0.0104307692307728,0,0,0.0104307692307728
"2876",2005-02-24 08:24:00,0.0104307692307657,0,0,0.0104307692307657
"2877",2005-02-24 19:59:00,0.0104307692307728,0,0,0.0104307692307728
"2878",2005-02-24 20:03:00,0.0104307692307657,0,0,0.0104307692307657
"2879",2005-02-24 20:08:00,0.0104307692307728,0,0,0.0104307692307728
"2880",2005-02-24 20:14:00,0.0104307692307657,0.0120000000000005,0,0.0224307692307661
"2881",2005-02-24 20:20:00,0.0104307692307728,0,0,0.0104307692307728
"2882",2005-02-24 20:29:00,0.0104307692307657,0,0,0.0104307692307657
"2883",2005-02-24 20:43:00,0.0104307692307728,0,0,0.0104307692307728
"2884",2005-02-24 21:03:00,0.0104307692307657,0,0,0.0104307692307657
"2885",2005-02-24 23:54:00,0.0104307692307728,0,0,0.0104307692307728
"2886",2005-02-25 03:04:00,0.0104307692307657,0,0,0.0104307692307657
"2887",2005-02-25 04:58:00,0.0104307692307728,0,0,0.0104307692307728
"2888",2005-02-25 14:59:00,0.0104307692307657,0,0,0.0104307692307657
"2889",2005-02-25 15:03:00,0.0104307692307657,0,0,0.0104307692307657
"2890",2005-02-25 15:10:00,0.0104307692307728,0,0,0.0104307692307728
"2891",2005-02-25 15:27:00,0.0104307692307728,0,0,0.0104307692307728
"2892",2005-02-25 16:50:00,0.0104307692307657,0,0,0.0104307692307657
"2893",2005-02-25 17:00:00,0.0104307692307728,0,0,0.0104307692307728
"2894",2005-02-26 08:57:00,0.0104307692307657,0,0,0.0104307692307657
"2895",2005-03-03 05:03:00,0.0104307692307728,0,0,0.0104307692307728
"2896",2005-03-03 05:18:00,0.0104307692307657,0,0,0.0104307692307657
"2897",2005-03-03 06:16:00,0.0104307692307728,0,0,0.0104307692307728
"2898",2005-03-03 08:25:00,0.0104307692307657,0,0,0.0104307692307657
"2899",2005-03-03 08:45:00,0.0104307692307728,0,0,0.0104307692307728
"2900",2005-03-03 09:02:00,0.0104307692307657,0,0,0.0104307692307657
"2901",2005-03-05 14:20:00,0.0104307692307728,0,0,0.0104307692307728
"2902",2005-03-19 19:09:00,0.0104307692307657,0,0,0.0104307692307657
"2903",2005-03-19 19:48:00,0.0104307692307728,0,0,0.0104307692307728
"2904",2005-03-20 07:57:00,0.0104307692307657,0,0,0.0104307692307657
"2905",2005-03-20 12:16:00,0.0104307692307657,0.0120000000000005,0,0.0224307692307661
"2906",2005-03-20 13:18:00,0.0104307692307728,0,0,0.0104307692307728
"2907",2005-03-20 14:00:00,0.0104307692307728,0,0,0.0104307692307728
"2908",2005-03-20 15:07:00,0.0104307692307657,0,0,0.0104307692307657
"2909",2005-03-21 07:42:00,0.0104307692307728,0,0,0.0104307692307728
"2910",2005-03-25 12:54:00,0.0104307692307657,0,0,0.0104307692307657
"2911",2005-03-25 13:07:00,0.0104307692307728,0,0,0.0104307692307728
"2912",2005-03-25 13:17:00,0.0104307692307657,0,0,0.0104307692307657
"2913",2005-03-28 21:28:00,0.0104307692307728,0,0,0.0104307692307728
"2914",2005-03-28 21:32:00,0.0104307692307657,0,0,0.0104307692307657
"2915",2005-03-28 21:35:00,0.0104307692307728,0,0,0.0104307692307728
"2916",2005-03-28 21:38:00,0.0104307692307657,0,0,0.0104307692307657
"2917",2005-03-28 21:40:00,0.0104307692307728,0.0120000000000005,0.0120000000000005,0.0344307692307737
"2918",2005-03-28 21:44:00,0.0104307692307657,0,0,0.0104307692307657
"2919",2005-03-28 21:47:00,0.0104307692307728,0,0,0.0104307692307728
"2920",2005-03-28 21:49:00,0.0104307692307657,0,0,0.0104307692307657
"2921",2005-03-28 21:55:00,0.0104307692307657,0,0,0.0104307692307657
"2922",2005-03-28 22:50:00,0.0104307692307728,0,0,0.0104307692307728
"2923",2005-03-28 23:00:00,0.0104307692307657,0,0,0.0104307692307657
"2924",2005-03-28 23:18:00,0.0104307692307728,0,0,0.0104307692307728
"2925",2005-03-28 23:46:00,0.0104307692307728,0,0,0.0104307692307728
"2926",2005-03-29 00:25:00,0.0104307692307657,0,0,0.0104307692307657
"2927",2005-03-29 00:46:00,0.0104307692307728,0,0,0.0104307692307728
"2928",2005-03-29 01:44:00,0.0104307692307657,0,0,0.0104307692307657
"2929",2005-03-29 02:06:00,0.0104307692307728,0,0,0.0104307692307728
"2930",2005-03-29 02:31:00,0.0104307692307657,0,0,0.0104307692307657
"2931",2005-03-29 03:01:00,0.0104307692307728,0,0,0.0104307692307728
"2932",2005-03-29 03:33:00,0.0104307692307657,0,0,0.0104307692307657
"2933",2005-03-29 03:52:00,0.0104307692307728,0,0,0.0104307692307728
"2934",2005-03-29 04:17:00,0.0104307692307657,0,0,0.0104307692307657
"2935",2005-03-29 07:29:00,0.0104307692307657,0,0,0.0104307692307657
"2936",2005-03-29 07:37:00,0.0104307692307728,0,0,0.0104307692307728
"2937",2005-03-29 07:54:00,0.0104307692307657,0,0,0.0104307692307657
"2938",2005-03-29 08:14:00,0.0104307692307728,0,0,0.0104307692307728
"2939",2005-03-29 08:33:00,0.0104307692307657,0,0,0.0104307692307657
"2940",2005-03-30 01:49:00,0.0104307692307728,0,0,0.0104307692307728
"2941",2005-03-30 01:58:00,0.0104307692307728,0,0,0.0104307692307728
"2942",2005-04-04 15:07:00,0.0104307692307657,0,0,0.0104307692307657
"2943",2005-04-04 15:09:00,0.0104307692307728,0,0,0.0104307692307728
"2944",2005-04-04 15:27:00,0.0104307692307657,0,0,0.0104307692307657
"2945",2005-04-09 06:34:00,0.0104307692307728,0,0,0.0104307692307728
"2946",2005-04-09 08:30:00,0.0104307692307657,0,0,0.0104307692307657
"2947",2005-04-09 08:37:00,0.0104307692307728,0,0,0.0104307692307728
"2948",2005-04-09 08:48:00,0.0104307692307657,0,0,0.0104307692307657
"2949",2005-04-09 08:57:00,0.0104307692307728,0,0,0.0104307692307728
"2950",2005-04-09 09:13:00,0.0104307692307657,0,0,0.0104307692307657
"2951",2005-04-09 09:19:00,0.0104307692307657,0,0,0.0104307692307657
"2952",2005-04-09 09:27:00,0.0104307692307728,0,0,0.0104307692307728
"2953",2005-04-09 09:48:00,0.0104307692307657,0,0,0.0104307692307657
"2954",2005-04-09 09:55:00,0.0104307692307728,0,0,0.0104307692307728
"2955",2005-04-09 10:02:00,0.0104307692307657,0,0,0.0104307692307657
"2956",2005-04-09 10:09:00,0.0104307692307728,0,0,0.0104307692307728
"2957",2005-04-09 10:14:00,0.0104307692307728,0,0,0.0104307692307728
"2958",2005-04-09 10:20:00,0.0104307692307657,0,0,0.0104307692307657
"2959",2005-04-09 12:59:00,0.0104307692307728,0,0,0.0104307692307728
"2960",2005-04-09 13:04:00,0.0104307692307657,0,0,0.0104307692307657
"2961",2005-04-09 13:06:00,0.0104307692307728,0,0,0.0104307692307728
"2962",2005-04-09 13:08:00,0.0104307692307657,0,0,0.0104307692307657
"2963",2005-04-09 13:09:00,0.0104307692307728,0,0,0.0104307692307728
"2964",2005-04-09 13:11:00,0.0104307692307657,0,0,0.0104307692307657
"2965",2005-04-09 13:13:00,0.0104307692307728,0,0,0.0104307692307728
"2966",2005-04-09 13:17:00,0.0104307692307657,0,0,0.0104307692307657
"2967",2005-04-09 13:19:00,0.0104307692307657,0,0,0.0104307692307657
"2968",2005-04-09 13:25:00,0.0104307692307728,0,0,0.0104307692307728
"2969",2005-04-09 13:30:00,0.0104307692307657,0,0,0.0104307692307657
"2970",2005-04-09 13:35:00,0.0104307692307728,0,0,0.0104307692307728
"2971",2005-04-09 16:16:00,0.0104307692307657,0,0,0.0104307692307657
"2972",2005-04-09 16:57:00,0.0104307692307728,0,0,0.0104307692307728
"2973",2005-04-09 18:49:00,0.0104307692307657,0,0,0.0104307692307657
"2974",2005-04-24 01:02:00,0.0104307692307728,0,0.012000000000004,0.0224307692307768
"2975",2005-04-24 01:08:00,0.0104307692307728,0.0120000000000005,0,0.0224307692307733
"2976",2005-04-24 01:11:00,0.0104307692307657,0.0120000000000005,0,0.0224307692307661
"2977",2005-04-24 01:13:00,0.0104307692307728,0.0120000000000005,0.012000000000004,0.0344307692307773
"2978",2005-04-24 01:15:00,0.0104307692307657,0,0.0119999999999969,0.0224307692307626
"2979",2005-04-24 01:17:00,0.0104307692307728,0,0.0120000000000005,0.0224307692307733
"2980",2005-04-24 01:19:00,0.0104307692307657,0,0.0119999999999969,0.0224307692307626
"2981",2005-04-24 01:21:00,0.0104307692307728,0.0120000000000076,0.012000000000004,0.0344307692307844
"2982",2005-04-24 01:26:00,0.0104307692307657,0,0,0.0104307692307657
"2983",2005-04-24 01:28:00,0.0104307692307657,0,0,0.0104307692307657
"2984",2005-04-24 01:31:00,0.0104307692307728,0,0.0240000000000009,0.0344307692307737
"2985",2005-04-24 01:32:00,0.0104307692307657,0.0120000000000005,0.0120000000000005,0.0344307692307666
"2986",2005-04-24 01:33:00,0.0208615384615385,0,0.0119999999999969,0.0328615384615354
"2987",2005-04-24 01:34:00,0.0208615384615385,0,0.012000000000004,0.0328615384615425
"2988",2005-04-24 01:35:00,0.0104307692307728,0.0120000000000005,0.0119999999999969,0.0344307692307702
"2989",2005-04-24 01:36:00,0.0104307692307657,0,0,0.0104307692307657
"2990",2005-04-24 01:37:00,0.0208615384615456,0.0120000000000005,0.0120000000000005,0.0448615384615465
"2991",2005-04-24 01:38:00,0.0208615384615314,0,0.012000000000004,0.0328615384615354
"2992",2005-04-24 01:39:00,0.0208615384615456,0.0120000000000005,0,0.032861538461546
"2993",2005-04-24 01:40:00,0.0104307692307657,0,0.0119999999999969,0.0224307692307626
"2994",2005-04-24 01:41:00,0.0104307692307728,0.0120000000000005,0.0120000000000005,0.0344307692307737
"2995",2005-04-24 01:42:00,0.0208615384615314,0.0120000000000005,0.0119999999999969,0.0448615384615287
"2996",2005-04-24 01:43:00,0.0312923076923113,0.0120000000000005,0.012000000000004,0.0552923076923157
"2997",2005-04-24 01:44:00,0.0208615384615314,0.0239999999999938,0,0.0448615384615252
"2998",2005-04-24 01:46:00,0.0104307692307799,0.0120000000000076,0,0.0224307692307875
"2999",2005-04-24 01:47:00,0.0104307692307657,0.0239999999999938,0,0.0344307692307595
"3000",2005-04-24 01:48:00,0.0104307692307657,0.0120000000000076,0.0120000000000005,0.0344307692307737
"3001",2005-04-24 01:49:00,0.0104307692307728,0.0119999999999933,0,0.0224307692307661
"3002",2005-04-24 01:50:00,0.0104307692307728,0.0120000000000005,0.0120000000000005,0.0344307692307737
"3003",2005-04-24 01:51:00,0.0208615384615314,0.0240000000000009,0,0.0448615384615323
"3004",2005-04-24 01:53:00,0.0104307692307728,0.0120000000000005,0.0120000000000005,0.0344307692307737
"3005",2005-04-24 01:55:00,0.0104307692307657,0.0240000000000009,0,0.0344307692307666
"3006",2005-04-24 01:58:00,0.0104307692307728,0,0,0.0104307692307728
"3007",2005-04-24 02:00:00,0.0104307692307728,0.0120000000000005,0.0119999999999969,0.0344307692307702
"3008",2005-04-24 02:02:00,0.0104307692307657,0.0119999999999933,0,0.022430769230759
"3009",2005-04-24 02:03:00,0.0208615384615385,0.0120000000000005,0.0119999999999969,0.0448615384615358
"3010",2005-04-24 02:04:00,0.0104307692307728,0.0120000000000005,0,0.0224307692307733
"3011",2005-04-24 02:07:00,0.0104307692307657,0.0120000000000005,0,0.0224307692307661
"3012",2005-04-24 02:09:00,0.0104307692307657,0,0.0119999999999969,0.0224307692307626
"3013",2005-04-24 02:11:00,0.0104307692307728,0,0.0120000000000005,0.0224307692307733
"3014",2005-04-24 02:13:00,0.0104307692307728,0.0360000000000014,0.0119999999999969,0.0584307692307711
"3015",2005-04-24 02:15:00,0.0104307692307657,0.0119999999999933,0,0.022430769230759
"3016",2005-04-24 02:17:00,0.0104307692307657,0.0120000000000076,0.0120000000000005,0.0344307692307737
"3017",2005-04-24 02:21:00,0.0104307692307728,0.0240000000000009,0.0120000000000005,0.0464307692307742
"3018",2005-04-24 02:23:00,0.0104307692307728,0.0120000000000005,0.0120000000000005,0.0344307692307737
"3019",2005-04-24 02:26:00,0.0208615384615314,0.0120000000000005,0,0.0328615384615318
"3020",2005-04-24 02:27:00,0.0104307692307728,0,0.012000000000004,0.0224307692307768
"3021",2005-04-24 02:28:00,0.0104307692307657,0.0120000000000005,0.0119999999999969,0.034430769230763
